year,sex,age,value
2057,both,48,605.5
2057,both,49,602.4
2057,both,50,591
2057,both,51,578
2057,both,52,568.2
2057,both,53,565.3
2057,both,54,556.1
2057,both,55,552.8
2057,both,56,551.8
2057,both,57,556.4
2057,both,58,554
2057,both,59,558.9
2057,both,60,565.3
2057,both,61,577.4
2057,both,62,581.2
2057,both,63,578.7
2057,both,64,576.7
2057,both,65,575.4
2057,both,66,573.5
2057,both,67,567.6
2057,both,68,547.1
2057,both,69,530.2
2057,both,70,525.7
2057,both,71,526.7
2057,both,72,521.9
2057,both,73,512.4
2057,both,74,503.4
2057,both,75,491.7
2057,both,76,484.9
2057,both,77,467.9
2057,both,78,447.3
2057,both,79,428.9
2057,both,80,415.3
2057,both,81,401.1
2057,both,82,385.6
2057,both,83,361.6
2057,both,84,344.6
2057,both,85,330.3
2057,both,86,322.7
2057,both,87,298.2
2057,both,88,272.3
2057,both,89,244.7
2057,both,90,219.4
2057,both,91,200.6
2057,both,92,182.2
2057,both,93,156.5
2057,both,94,128.5
2057,both,95,100.4
2057,both,96,78.8
2057,both,97,58.5
2057,both,98,41.9
2057,both,99,29.4
2057,both,100,51.3
2058,both,40,626.3
2058,both,41,624.8
2058,both,42,622.5
2058,both,43,619.5
2058,both,44,615.9
2058,both,45,611.4
2058,both,46,608.1
2058,both,47,607.3
2058,both,48,607.9
2058,both,49,606.7
2058,both,50,603.5
2058,both,51,591.5
2058,both,52,578.7
2058,both,53,568.5
2058,both,54,565.4
2058,both,55,556.1
2058,both,56,552.8
2058,both,57,551.4
2058,both,58,556
2058,both,59,553.5
2058,both,60,558.2
2058,both,61,564.7
2058,both,62,576.6
2058,both,63,580.3
2058,both,64,577.6
2058,both,65,575.4
2058,both,66,573.9
2058,both,67,571.4
2058,both,68,565.5
2058,both,69,544.9
2058,both,70,527.6
2058,both,71,522.9
2058,both,72,523.4
2058,both,73,518.1
2058,both,74,508.3
2058,both,75,498.6
2058,both,76,486.3
2058,both,77,478.8
2058,both,78,461.2
2058,both,79,439.8
2058,both,80,420.7
2058,both,81,405.9
2058,both,82,390.6
2058,both,83,373.8
2058,both,84,348.5
2058,both,85,330
2058,both,86,313.8
2058,both,87,303.6
2058,both,88,277.3
2058,both,89,249.5
2058,both,90,220.1
2058,both,91,193.5
2058,both,92,173.4
2058,both,93,154.2
2058,both,94,129.2
2058,both,95,103.7
2058,both,96,78.9
2058,both,97,60.2
2058,both,98,43.4
2058,both,99,30.2
2058,both,100,53.4
2059,both,40,632
2059,both,41,630.8
2059,both,42,628.7
2059,both,43,625.9
2059,both,44,622.5
2059,both,45,618.7
2059,both,46,613.7
2059,both,47,610.5
2059,both,48,609.2
2059,both,49,609.1
2059,both,50,607.9
2059,both,51,603.9
2059,both,52,592.2
2059,both,53,579
2059,both,54,568.5
2059,both,55,565.5
2059,both,56,556.2
2059,both,57,552.3
2059,both,58,551.1
2059,both,59,555.6
2059,both,60,552.8
2059,both,61,557.6
2059,both,62,563.9
2059,both,63,575.6
2059,both,64,579.2
2059,both,65,576.3
2059,both,66,573.9
2059,both,67,571.9
2059,both,68,569.3
2059,both,69,563.1
2059,both,70,542.3
2059,both,71,524.8
2059,both,72,519.8
2059,both,73,519.8
2059,both,74,513.9
2059,both,75,503.5
2059,both,76,493.2
2059,both,77,480.2
2059,both,78,472
2059,both,79,453.6
2059,both,80,431.4
2059,both,81,411.3
2059,both,82,395.5
2059,both,83,378.7
2059,both,84,360.5
2059,both,85,334
2059,both,86,313.8
2059,both,87,295.4
2059,both,88,282.4
2059,both,89,254.1
2059,both,90,224.5
2059,both,91,194.2
2059,both,92,167.4
2059,both,93,146.7
2059,both,94,127.4
2059,both,95,104.2
2059,both,96,81.5
2059,both,97,60.4
2059,both,98,44.8
2059,both,99,31.3
2059,both,100,55.3
2060,both,40,637.5
2060,both,41,636.5
2060,both,42,634.6
2060,both,43,632.2
2060,both,44,629
2060,both,45,625.3
2060,both,46,621.1
2060,both,47,616.1
2060,both,48,612.4
2060,both,49,610.5
2060,both,50,610.3
2060,both,51,608.4
2060,both,52,604.6
2060,both,53,592.5
2060,both,54,579
2060,both,55,568.6
2060,both,56,565.4
2060,both,57,555.7
2060,both,58,552
2060,both,59,550.7
2060,both,60,555
2060,both,61,552.3
2060,both,62,557
2060,both,63,563.2
2060,both,64,574.7
2060,both,65,577.9
2060,both,66,574.8
2060,both,67,571.9
2060,both,68,569.8
2060,both,69,567
2060,both,70,560.5
2060,both,71,539.5
2060,both,72,521.8
2060,both,73,516.2
2060,both,74,515.7
2060,both,75,509.2
2060,both,76,498.2
2060,both,77,487.2
2060,both,78,473.5
2060,both,79,464.4
2060,both,80,445.1
2060,both,81,422
2060,both,82,400.9
2060,both,83,383.6
2060,both,84,365.5
2060,both,85,345.6
2060,both,86,317.7
2060,both,87,295.6
2060,both,88,275
2060,both,89,259.1
2060,both,90,228.8
2060,both,91,198.2
2060,both,92,168
2060,both,93,141.7
2060,both,94,121.3
2060,both,95,102.8
2060,both,96,82
2060,both,97,62.4
2060,both,98,44.9
2060,both,99,32.2
2060,both,100,57.2
2061,both,40,642.6
2061,both,41,641.9
2061,both,42,640.4
2061,both,43,638.2
2061,both,44,635.2
2061,both,45,631.8
2061,both,46,627.7
2061,both,47,623.4
2061,both,48,618.1
2061,both,49,613.6
2061,both,50,611.6
2061,both,51,610.8
2061,both,52,609
2061,both,53,604.9
2061,both,54,592.5
2061,both,55,579.2
2061,both,56,568.6
2061,both,57,565
2061,both,58,555.4
2061,both,59,551.6
2061,both,60,550.1
2061,both,61,554.5
2061,both,62,551.8
2061,both,63,556.2
2061,both,64,562.2
2061,both,65,573.5
2061,both,66,576.5
2061,both,67,573
2061,both,68,570
2061,both,69,567.6
2061,both,70,564.5
2061,both,71,557.7
2061,both,72,536.4
2061,both,73,518.3
2061,both,74,512.2
2061,both,75,511.1
2061,both,76,504.1
2061,both,77,492.3
2061,both,78,480.6
2061,both,79,466
2061,both,80,455.8
2061,both,81,435.6
2061,both,82,411.4
2061,both,83,389.1
2061,both,84,370.4
2061,both,85,350.6
2061,both,86,329
2061,both,87,299.5
2061,both,88,275.3
2061,both,89,252.3
2061,both,90,233.4
2061,both,91,202.1
2061,both,92,171.5
2061,both,93,142.3
2061,both,94,117.2
2061,both,95,97.9
2061,both,96,80.9
2061,both,97,62.8
2061,both,98,46.3
2061,both,99,32.3
2061,both,100,59.2
2062,both,40,647.4
2062,both,41,647.2
2062,both,42,645.9
2062,both,43,644
2062,both,44,641.3
2062,both,45,638.2
2062,both,46,634.2
2062,both,47,630.1
2062,both,48,625.4
2062,both,49,619.4
2062,both,50,614.9
2062,both,51,612.1
2062,both,52,611.5
2062,both,53,609.4
2062,both,54,604.9
2062,both,55,592.5
2062,both,56,579.1
2062,both,57,568.2
2062,both,58,564.8
2062,both,59,555.1
2062,both,60,551.1
2062,both,61,549.7
2062,both,62,553.9
2062,both,63,551
2062,both,64,555.4
2062,both,65,561.1
2062,both,66,572.1
2062,both,67,574.7
2062,both,68,571
2062,both,69,567.8
2062,both,70,565.2
2062,both,71,561.8
2062,both,72,554.6
2062,both,73,533
2062,both,74,514.4
2062,both,75,507.8
2062,both,76,506
2062,both,77,498.1
2062,both,78,485.6
2062,both,79,473
2062,both,80,457.6
2062,both,81,446.1
2062,both,82,424.8
2062,both,83,399.5
2062,both,84,375.8
2062,both,85,355.5
2062,both,86,333.9
2062,both,87,310.2
2062,both,88,279.2
2062,both,89,252.8
2062,both,90,227.5
2062,both,91,206.2
2062,both,92,175
2062,both,93,145.4
2062,both,94,117.8
2062,both,95,94.7
2062,both,96,77
2062,both,97,62
2062,both,98,46.7
2062,both,99,33.4
2062,both,100,60.5
2063,both,40,650.1
2063,both,41,652.1
2063,both,42,651.2
2063,both,43,649.6
2063,both,44,647.1
2063,both,45,644.3
2063,both,46,640.6
2063,both,47,636.7
2063,both,48,632.2
2063,both,49,626.8
2063,both,50,620.5
2063,both,51,615.4
2063,both,52,612.8
2063,both,53,611.9
2063,both,54,609.4
2063,both,55,605
2063,both,56,592.6
2063,both,57,578.7
2063,both,58,568
2063,both,59,564.4
2063,both,60,554.6
2063,both,61,550.8
2063,both,62,549.2
2063,both,63,553.3
2063,both,64,550.3
2063,both,65,554.3
2063,both,66,559.8
2063,both,67,570.3
2063,both,68,572.8
2063,both,69,568.9
2063,both,70,565.4
2063,both,71,562.4
2063,both,72,558.6
2063,both,73,551
2063,both,74,529
2063,both,75,510
2063,both,76,502.8
2063,both,77,500.2
2063,both,78,491.5
2063,both,79,478.2
2063,both,80,464.6
2063,both,81,448.1
2063,both,82,435.3
2063,both,83,412.6
2063,both,84,386
2063,both,85,360.8
2063,both,86,338.7
2063,both,87,315
2063,both,88,289.3
2063,both,89,256.4
2063,both,90,228
2063,both,91,201.1
2063,both,92,178.6
2063,both,93,148.4
2063,both,94,120.4
2063,both,95,95.2
2063,both,96,74.5
2063,both,97,59.1
2063,both,98,46.1
2063,both,99,33.7
2063,both,100,62.1
