year,sex,age,value
2057,both,61,4422729
2057,both,62,4424592
2057,both,63,4438190
2057,both,64,4433756
2057,both,65,4456104
2057,both,66,4446434
2057,both,67,4388769
2057,both,68,4205094
2057,both,69,4065741
2057,both,70,3951694
2057,both,71,3884781
2057,both,72,3807279
2057,both,73,3655222
2057,both,74,3624347
2057,both,75,3534388
2057,both,76,3400197
2057,both,77,3291379
2057,both,78,3069591
2057,both,79,2903729
2057,both,80,2762219
2057,both,81,2561257
2057,both,82,2470280
2057,both,83,2301811
2057,both,84,2197946
2057,both,85,2154773
2057,both,86,2119807
2057,both,87,1928169
2057,both,88,1701440
2057,both,89,1509545
2057,both,90,1359076
2057,both,91,1220975
2057,both,92,1109372
2057,both,93,979555
2057,both,94,833389
2057,both,95,699619
2057,both,96,573775
2057,both,97,454346
2057,both,98,352290
2057,both,99,269904
2057,both,100,475399
2058,both,40,4596914
2058,both,41,4662803
2058,both,42,4751584
2058,both,43,4773654
2058,both,44,4749488
2058,both,45,4722063
2058,both,46,4712655
2058,both,47,4736114
2058,both,48,4794625
2058,both,49,4854189
2058,both,50,4980301
2058,both,51,4943215
2058,both,52,4843457
2058,both,53,4774042
2058,both,54,4768824
2058,both,55,4698419
2058,both,56,4786815
2058,both,57,5002680
2058,both,58,4899293
2058,both,59,4686593
2058,both,60,4554235
2058,both,61,4454288
2058,both,62,4400845
2058,both,63,4399673
2058,both,64,4409845
2058,both,65,4401911
2058,both,66,4420444
2058,both,67,4407209
2058,both,68,4346358
2058,both,69,4160620
2058,both,70,4018466
2058,both,71,3900910
2058,both,72,3829480
2058,both,73,3747261
2058,both,74,3591475
2058,both,75,3554334
2058,both,76,3458637
2058,both,77,3319044
2058,both,78,3203615
2058,both,79,2978027
2058,both,80,2805695
2058,both,81,2656584
2058,both,82,2451083
2058,both,83,2350757
2058,both,84,2176855
2058,both,85,2064559
2058,both,86,2009895
2058,both,87,1962104
2058,both,88,1769570
2058,both,89,1546866
2058,both,90,1358252
2058,both,91,1209042
2058,both,92,1072716
2058,both,93,961506
2058,both,94,836449
2058,both,95,700215
2058,both,96,577622
2058,both,97,464865
2058,both,98,360695
2058,both,99,273683
2058,both,100,492297
2059,both,40,4527372
2059,both,41,4603775
2059,both,42,4668543
2059,both,43,4756596
2059,both,44,4777942
2059,both,45,4752667
2059,both,46,4723524
2059,both,47,4711851
2059,both,48,4732806
2059,both,49,4789054
2059,both,50,4846760
2059,both,51,4971346
2059,both,52,4933547
2059,both,53,4833492
2059,both,54,4763697
2059,both,55,4757661
2059,both,56,4686414
2059,both,57,4773104
2059,both,58,4986508
2059,both,59,4881883
2059,both,60,4668373
2059,both,61,4534585
2059,both,62,4432612
2059,both,63,4376536
2059,both,64,4372107
2059,both,65,4378703
2059,both,66,4367222
2059,both,67,4381964
2059,both,68,4365124
2059,both,69,4300818
2059,both,70,4112645
2059,both,71,3967302
2059,both,72,3845896
2059,both,73,3769650
2059,both,74,3682423
2059,both,75,3522716
2059,both,76,3478779
2059,both,77,3376720
2059,both,78,3231217
2059,both,79,3108633
2059,both,80,2878070
2059,both,81,2698989
2059,both,82,2542944
2059,both,83,2333174
2059,both,84,2223859
2059,both,85,2045460
2059,both,86,1926506
2059,both,87,1861177
2059,both,88,1801517
2059,both,89,1609576
2059,both,90,1392530
2059,both,91,1208923
2059,both,92,1062868
2059,both,93,930291
2059,both,94,821623
2059,both,95,703313
2059,both,96,578572
2059,both,97,468370
2059,both,98,369397
2059,both,99,280470
2059,both,100,505860
2060,both,40,4494394
2060,both,41,4534361
2060,both,42,4609641
2060,both,43,4673723
2060,both,44,4761000
2060,both,45,4781186
2060,both,46,4754199
2060,both,47,4722825
2060,both,48,4708725
2060,both,49,4727506
2060,both,50,4781937
2060,both,51,4838336
2060,both,52,4961812
2060,both,53,4923541
2060,both,54,4823197
2060,both,55,4752786
2060,both,56,4745709
2060,both,57,4673378
2060,both,58,4758269
2060,both,59,4969089
2060,both,60,4863052
2060,both,61,4648505
2060,both,62,4512820
2060,both,63,4408508
2060,both,64,4349596
2060,both,65,4341773
2060,both,66,4344729
2060,both,67,4329742
2060,both,68,4340649
2060,both,69,4319900
2060,both,70,4251665
2060,both,71,4060706
2060,both,72,3911848
2060,both,73,3786348
2060,both,74,3704975
2060,both,75,3612460
2060,both,76,3448466
2060,both,77,3397029
2060,both,78,3288023
2060,both,79,3136110
2060,both,80,3004889
2060,both,81,2769211
2060,both,82,2584158
2060,both,83,2421306
2060,both,84,2207937
2060,both,85,2090364
2060,both,86,1909406
2060,both,87,1784725
2060,both,88,1709651
2060,both,89,1639427
2060,both,90,1449725
2060,both,91,1240105
2060,both,92,1063345
2060,both,93,922341
2060,both,94,795448
2060,both,95,691374
2060,both,96,581586
2060,both,97,469529
2060,both,98,372517
2060,both,99,287527
2060,both,100,519391
2061,both,40,4406630
2061,both,41,4501464
2061,both,42,4540369
2061,both,43,4614965
2061,both,44,4678311
2061,both,45,4764370
2061,both,46,4782789
2061,both,47,4753577
2061,both,48,4719808
2061,both,49,4703622
2061,both,50,4720677
2061,both,51,4773848
2061,both,52,4829362
2061,both,53,4951961
2061,both,54,4913217
2061,both,55,4812343
2061,both,56,4741106
2061,both,57,4732729
2061,both,58,4659257
2061,both,59,4742270
2061,both,60,4950249
2061,both,61,4842529
2061,both,62,4626498
2061,both,63,4488608
2061,both,64,4381767
2061,both,65,4319909
2061,both,66,4308634
2061,both,67,4307977
2061,both,68,4289443
2061,both,69,4296202
2061,both,70,4271050
2061,both,71,4198433
2061,both,72,4004394
2061,both,73,3851800
2061,both,74,3721952
2061,both,75,3635160
2061,both,76,3536879
2061,both,77,3368088
2061,both,78,3308457
2061,both,79,3191916
2061,both,80,3032140
2061,both,81,2891860
2061,both,82,2652034
2061,both,83,2461210
2061,both,84,2292076
2061,both,85,2076118
2061,both,86,1952063
2061,both,87,1769598
2061,both,88,1640180
2061,both,89,1556600
2061,both,90,1477383
2061,both,91,1291758
2061,both,92,1091408
2061,both,93,923300
2061,both,94,789200
2061,both,95,669798
2061,both,96,572174
2061,both,97,472367
2061,both,98,373762
2061,both,99,290221
2061,both,100,533279
2062,both,40,4511497
2062,both,41,4413811
2062,both,42,4507561
2062,both,43,4545843
2062,both,44,4619705
2062,both,45,4681874
2062,both,46,4766105
2062,both,47,4782235
2062,both,48,4750630
2062,both,49,4714812
2062,both,50,4696999
2062,both,51,4712892
2062,both,52,4765236
2062,both,53,4820105
2062,both,54,4941793
2062,both,55,4902332
2062,both,56,4800719
2062,both,57,4728411
2062,both,58,4718664
2062,both,59,4644003
2062,both,60,4724918
2062,both,61,4929706
2062,both,62,4819809
2062,both,63,4602002
2062,both,64,4461732
2062,both,65,4352270
2062,both,66,4287435
2062,both,67,4272743
2062,both,68,4268420
2062,both,69,4246055
2062,both,70,4248148
2062,both,71,4218104
2062,both,72,4140708
2062,both,73,3943398
2062,both,74,3786843
2062,both,75,3652396
2062,both,76,3559705
2062,both,77,3455021
2062,both,78,3280941
2062,both,79,3212433
2062,both,80,3086781
2062,both,81,2918780
2062,both,82,2770170
2062,both,83,2526537
2062,both,84,2330546
2062,both,85,2156002
2062,both,86,1939504
2062,both,87,1809880
2062,both,88,1626993
2062,both,89,1494087
2062,both,90,1403499
2062,both,91,1317149
2062,both,92,1137550
2062,both,93,948257
2062,both,94,790510
2062,both,95,665017
2062,both,96,554711
2062,both,97,465117
2062,both,98,376350
2062,both,99,291455
2062,both,100,544291
2063,both,40,4486695
2063,both,41,4518622
2063,both,42,4420030
2063,both,43,4513132
2063,both,44,4550740
2063,both,45,4623424
2063,both,46,4683809
2063,both,47,4765678
2063,both,48,4779353
2063,both,49,4745704
2063,both,50,4708300
2063,both,51,4689428
2063,both,52,4704602
2063,both,53,4756357
2063,both,54,4810560
2063,both,55,4931074
2063,both,56,4890663
2063,both,57,4788087
2063,both,58,4714648
2063,both,59,4703467
2063,both,60,4627432
2063,both,61,4705945
2063,both,62,4906954
2063,both,63,4794532
2063,both,64,4574799
2063,both,65,4432066
2063,both,66,4319970
2063,both,67,4252216
2063,both,68,4234067
2063,both,69,4225790
2063,both,70,4199095
2063,both,71,4196029
2063,both,72,4160647
2063,both,73,4078152
2063,both,74,3877393
2063,both,75,3716660
2063,both,76,3577191
2063,both,77,3477939
2063,both,78,3366238
2063,both,79,3186399
2063,both,80,3107303
2063,both,81,2972075
2063,both,82,2796687
2063,both,83,2639815
2063,both,84,2393121
2063,both,85,2192918
2063,both,86,2014910
2063,both,87,1798976
2063,both,88,1664766
2063,both,89,1482774
2063,both,90,1347848
2063,both,91,1251991
2063,both,92,1160616
2063,both,93,988987
2063,both,94,812416
2063,both,95,666564
2063,both,96,551178
2063,both,97,451262
2063,both,98,370900
2063,both,99,293742
2063,both,100,552311
2064,both,40,4497415
2064,both,41,4494108
2064,both,42,4524783
2064,both,43,4425732
2064,both,44,4518131
2064,both,45,4554621
2064,both,46,4625520
2064,both,47,4683591
2064,both,48,4762924
2064,both,49,4774485
2064,both,50,4739256
2064,both,51,4700853
2064,both,52,4681366
2064,both,53,4696063
2064,both,54,4747216
2064,both,55,4800492
2064,both,56,4919581
2064,both,57,4877976
2064,both,58,4774382
2064,both,59,4699767
2064,both,60,4686955
2064,both,61,4609282
2064,both,62,4684850
2064,both,63,4881621
2064,both,64,4766470
2064,both,65,4544753
2064,both,66,4399558
2064,both,67,4284916
2064,both,68,4214235
2064,both,69,4192338
2064,both,70,4179605
2064,both,71,4148109
2064,both,72,4139429
2064,both,73,4098351
2064,both,74,4010429
2064,both,75,3806053
2064,both,76,3640740
2064,both,77,3495654
2064,both,78,3389209
2064,both,79,3269879
2064,both,80,3082806
2064,both,81,2992532
2064,both,82,2848495
2064,both,83,2665850
2064,both,84,2501194
2064,both,85,2252546
2064,both,86,2050145
2064,both,87,1869700
2064,both,88,1655467
2064,both,89,1517928
2064,both,90,1338315
2064,both,91,1203033
2064,both,92,1103869
2064,both,93,1009699
2064,both,94,847901
2064,both,95,685528
2064,both,96,552843
2064,both,97,448750
2064,both,98,360133
2064,both,99,289754
2064,both,100,559181
2065,both,40,4507234
2065,both,41,4504898
2065,both,42,4500546
2065,both,43,4530427
2065,both,44,4430867
2065,both,45,4522121
2065,both,46,4556886
2065,both,47,4625467
2065,both,48,4681046
2065,both,49,4758193
2065,both,50,4768102
2065,both,51,4731880
2065,both,52,4692924
2065,both,53,4673076
2065,both,54,4687289
2065,both,55,4737572
2065,both,56,4789691
2065,both,57,4907072
2065,both,58,4864215
2065,both,59,4759554
2065,both,60,4683586
2065,both,61,4668857
2065,both,62,4589055
2065,both,63,4661272
2065,both,64,4853477
2065,both,65,4735475
2065,both,66,4511815
2065,both,67,4364256
2065,both,68,4247078
2065,both,69,4173216
2065,both,70,4147085
2065,both,71,4129418
2065,both,72,4092696
2065,both,73,4078024
2065,both,74,4030881
2065,both,75,3937216
2065,both,76,3728857
2065,both,77,3558390
2065,both,78,3407124
2065,both,79,3292849
2065,both,80,3164216
2065,both,81,2969636
2065,both,82,2868839
2065,both,83,2716007
2065,both,84,2526661
2065,both,85,2355074
2065,both,86,2106649
2065,both,87,1903127
2065,both,88,1721331
2065,both,89,1510172
2065,both,90,1370758
2065,both,91,1195174
2065,both,92,1061347
2065,both,93,960954
2065,both,94,866264
2065,both,95,715996
2065,both,96,569010
2065,both,97,450439
2065,both,98,358439
2065,both,99,281578
2065,both,100,560812
2066,both,40,4516675
2066,both,41,4514789
2066,both,42,4511407
2066,both,43,4506455
2066,both,44,4535504
2066,both,45,4435004
2066,both,46,4524494
2066,both,47,4557007
2066,both,48,4623091
2066,both,49,4676527
2066,both,50,4751946
2066,both,51,4760794
2066,both,52,4724029
2066,both,53,4684777
2066,both,54,4664566
2066,both,55,4678036
2066,both,56,4727216
2066,both,57,4777915
2066,both,58,4893489
2066,both,59,4849329
2066,both,60,4743428
2066,both,61,4665834
2066,both,62,4648673
2066,both,63,4566387
2066,both,64,4634990
2066,both,65,4822367
2066,both,66,4701501
2066,both,67,4476026
2066,both,68,4326131
2066,both,69,4206187
2066,both,70,4128693
2066,both,71,4097864
2066,both,72,4074834
2066,both,73,4032538
2066,both,74,4011477
2066,both,75,3957894
2066,both,76,3857959
2066,both,77,3645087
2066,both,78,3468932
2066,both,79,3310938
2066,both,80,3187116
2066,both,81,3048725
2066,both,82,2847616
2066,both,83,2736186
2066,both,84,2575007
2066,both,85,2379892
2066,both,86,2203361
2066,both,87,1956351
2066,both,88,1752843
2066,both,89,1571027
2066,both,90,1364457
2066,both,91,1224829
2066,both,92,1055023
2066,both,93,924528
2066,both,94,825011
2066,both,95,732056
2066,both,96,594769
2066,both,97,463990
2066,both,98,360071
2066,both,99,280506
2066,both,100,555860
2067,both,40,4525707
2067,both,41,4524296
2067,both,42,4521367
2067,both,43,4517385
2067,both,44,4511798
2067,both,45,4539581
2067,both,46,4437528
2067,both,47,4524720
2067,both,48,4554811
2067,both,49,4618747
2067,both,50,4670508
2067,both,51,4744787
2067,both,52,4753023
2067,both,53,4715975
2067,both,54,4676427
2067,both,55,4655593
2067,both,56,4668095
2067,both,57,4715912
2067,both,58,4765107
2067,both,59,4878790
2067,both,60,4833134
2067,both,61,4725731
2067,both,62,4646003
2067,both,63,4626037
2067,both,64,4541059
2067,both,65,4605859
2067,both,66,4788240
2067,both,67,4664579
2067,both,68,4437354
2067,both,69,4284905
2067,both,70,4161772
2067,both,71,4080225
2067,both,72,4044284
2067,both,73,4015530
2067,both,74,3967308
2067,both,75,3939459
2067,both,76,3878849
2067,both,77,3771924
2067,both,78,3554046
2067,both,79,3371684
2067,both,80,3205308
2067,both,81,3071483
2067,both,82,2924183
2067,both,83,2716711
2067,both,84,2594964
2067,both,85,2426261
2067,both,86,2227418
2067,both,87,2046989
2067,both,88,1802637
2067,both,89,1600510
2067,both,90,1420199
2067,both,91,1219876
2067,both,92,1081854
2067,both,93,919588
2067,both,94,794289
2067,both,95,697697
2067,both,96,608598
2067,both,97,485406
2067,both,98,371218
2067,both,99,282012
2067,both,100,551848
2068,both,40,4534039
2068,both,41,4533395
2068,both,42,4530941
2068,both,43,4527418
2068,both,44,4522800
2068,both,45,4516128
2068,both,46,4542040
2068,both,47,4437911
2068,both,48,4522626
2068,both,49,4550651
2068,both,50,4612919
2068,both,51,4663598
2068,both,52,4737179
2068,both,53,4745058
2068,both,54,4707720
2068,both,55,4667625
2068,both,56,4645950
2068,both,57,4657232
2068,both,58,4703601
2068,both,59,4751218
2068,both,60,4862794
2068,both,61,4815349
2068,both,62,4705945
2068,both,63,4623726
2068,both,64,4600717
2068,both,65,4512931
2068,both,66,4573831
2068,both,67,4751127
2068,both,68,4624674
2068,both,69,4395519
2068,both,70,4240101
2068,both,71,4113394
2068,both,72,4027423
2068,both,73,3986028
2068,both,74,3951191
2068,both,75,3896684
2068,both,76,3861422
2068,both,77,3793007
2068,both,78,3678392
2068,both,79,3455039
2068,both,80,3264823
2068,both,81,3089720
2068,both,82,2946746
2068,both,83,2790539
2068,both,84,2577288
2068,both,85,2445916
2068,both,86,2271663
2068,both,87,2070183
2068,both,88,1886968
2068,both,89,1646736
2068,both,90,1447556
2068,both,91,1270435
2068,both,92,1078123
2068,both,93,943589
2068,both,94,790562
2068,both,95,672201
2068,both,96,580475
2068,both,97,497117
2068,both,98,388704
2068,both,99,291009
2068,both,100,550679
2069,both,40,4541557
2069,both,41,4541792
2069,both,42,4540107
2069,both,43,4537061
2069,both,44,4532904
2069,both,45,4527205
2069,both,46,4518846
2069,both,47,4542344
2069,both,48,4435981
2069,both,49,4518571
2069,both,50,4545011
2069,both,51,4606209
2069,both,52,4656263
2069,both,53,4729397
2069,both,54,4736909
2069,both,55,4699025
2069,both,56,4658161
2069,both,57,4635399
2069,both,58,4645384
2069,both,59,4690241
2069,both,60,4736075
2069,both,61,4845207
2069,both,62,4795455
2069,both,63,4683700
2069,both,64,4598773
2069,both,65,4572576
2069,both,66,4481954
2069,both,67,4538938
2069,both,68,4710984
2069,both,69,4581488
2069,both,70,4350026
2069,both,71,4191273
2069,both,72,4060665
2069,both,73,3969986
2069,both,74,3922783
2069,both,75,3881484
2069,both,76,3820113
2069,both,77,3776629
2069,both,78,3699640
2069,both,79,3576636
2069,both,80,3346176
2069,both,81,3147814
2069,both,82,2964993
2069,both,83,2812855
2069,both,84,2648161
2069,both,85,2430075
2069,both,86,2290924
2069,both,87,2112143
2069,both,88,1909188
2069,both,89,1724586
2069,both,90,1490112
2069,both,91,1295598
2069,both,92,1123507
2069,both,93,940932
2069,both,94,811761
2069,both,95,669523
2069,both,96,559691
2069,both,97,474523
2069,both,98,398444
2069,both,99,305007
2069,both,100,557181
2070,both,40,4548351
2070,both,41,4549370
2070,both,42,4548566
2070,both,43,4546295
2070,both,44,4542613
2070,both,45,4537380
2070,both,46,4529996
2070,both,47,4519413
2070,both,48,4540318
2070,both,49,4432095
2070,both,50,4513049
2070,both,51,4538515
2070,both,52,4599096
2070,both,53,4648782
2070,both,54,4721448
2070,both,55,4728330
2070,both,56,4689676
2070,both,57,4647803
2070,both,58,4623884
2070,both,59,4632511
2070,both,60,4675650
2070,both,61,4719394
2070,both,62,4825521
2070,both,63,4773079
2070,both,64,4658763
2070,both,65,4571007
2070,both,66,4541559
2070,both,67,4448173
2070,both,68,4501142
2070,both,69,4667505
2070,both,70,4534515
2070,both,71,4300436
2070,both,72,4138030
2070,both,73,4003274
2070,both,74,3907583
2070,both,75,3854228
2070,both,76,3805866
2070,both,77,3736864
2070,both,78,3684351
2070,both,79,3598005
2070,both,80,3464683
2070,both,81,3226921
2070,both,82,3021528
2070,both,83,2831074
2070,both,84,2670161
2070,both,85,2497772
2070,both,86,2276921
2070,both,87,2130923
2070,both,88,1948730
2070,both,89,1745715
2070,both,90,1561350
2070,both,91,1334411
2070,both,92,1146412
2070,both,93,981199
2070,both,94,810029
2070,both,95,687992
2070,both,96,557880
2070,both,97,457902
2070,both,98,380653
2070,both,99,312950
2070,both,100,572606
